image_path,label
dataset/kfood/구이/구이/갈비구이/Img_000_0666.jpg,갈비구이
dataset/kfood/구이/구이/갈비구이/Img_000_0988.jpg,갈비구이
dataset/kfood/구이/구이/갈비구이/Img_000_0399.jpg,갈비구이
dataset/kfood/구이/구이/갈비구이/Img_000_0914.jpg,갈비구이
dataset/kfood/구이/구이/갈비구이/Img_000_0923.jpg,갈비구이
dataset/kfood/구이/구이/갈비구이/Img_000_0904.jpg,갈비구이
dataset/kfood/구이/구이/갈비구이/Img_000_0894.jpg,갈비구이
dataset/kfood/구이/구이/갈비구이/Img_000_0451.jpg,갈비구이
dataset/kfood/구이/구이/갈비구이/Img_000_0904.jpg,갈비구이
dataset/kfood/구이/구이/갈비구이/Img_000_0951.jpg,갈비구이
dataset/kfood/구이/구이/갈비구이/Img_000_0418.jpg,갈비구이
dataset/kfood/구이/구이/갈비구이/Img_000_0845.jpg,갈비구이
dataset/kfood/구이/구이/갈비구이/Img_000_0993.JPG,갈비구이
dataset/kfood/구이/구이/갈비구이/Img_000_0536.jpg,갈비구이
dataset/kfood/구이/구이/갈비구이/Img_000_0299.jpg,갈비구이
dataset/kfood/구이/구이/갈비구이/Img_000_0011.jpg,갈비구이
dataset/kfood/구이/구이/갈비구이/Img_000_0073.jpg,갈비구이
dataset/kfood/구이/구이/갈비구이/Img_000_0883.jpg,갈비구이
dataset/kfood/찜/찜/갈비찜/Img_124_0341.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0666.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0801.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0894.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0441.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0627.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0007.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0756.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0348.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0351.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0477.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0803.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0586.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0023.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0741.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0005.JPG,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0824.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0023.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0940.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0954.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0863.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0968.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0182.JPG,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0282.jpg,갈비찜
dataset/kfood/찜/찜/갈비찜/Img_124_0472.jpg,갈비찜
dataset/kfood/탕/탕/갈비탕/Img_134_0921.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0777.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0610.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0639.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0637.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0712.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0254.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0192.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0802.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0287.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0252.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0711.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0519.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0626.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0690.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0277.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0533.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0552.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0902.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0889.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0815.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0700.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0136.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0898.jpg,갈비탕
dataset/kfood/탕/탕/갈비탕/Img_134_0179.jpg,갈비탕
dataset/kfood/구이/구이/갈치구이/Img_001_0492.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0791.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0709.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0693.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0602.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0684.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0210.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0091.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0952.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0445.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0311.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0011.JPG,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0610.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0339.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0039.JPG,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0176.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0591.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0064.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0685.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0971.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0005.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0282.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0477.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0263.jpg,갈치구이
dataset/kfood/구이/구이/갈치구이/Img_001_0881.jpg,갈치구이
dataset/kfood/조림/조림/갈치조림/Img_106_0927.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0587.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0121.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0089.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0488.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0812.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0104.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0496.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0958.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0289.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0257.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0737.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0991.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0985.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0691.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0469.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0026.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0234.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0720.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0659.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0625.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0097.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0253.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0789.jpg,갈치조림
dataset/kfood/조림/조림/갈치조림/Img_106_0012.jpg,갈치조림
dataset/kfood/전/전/감자전/Img_097_0431.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0433.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0878.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0784.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0080.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0830.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0264.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0484.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0548.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0585.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0094.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0764.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0170.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0384.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0009.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0625.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0475.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0146.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0875.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0327.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0363.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0921.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0138.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0838.jpg,감자전
dataset/kfood/전/전/감자전/Img_097_0875.jpg,감자전
dataset/kfood/조림/조림/감자조림/Img_107_0797.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0344.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0517.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0792.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0562.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0602.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0747.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0562.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0294.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0325.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0403.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0106.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0330.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0814.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0529.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0873.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0865.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0986.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0349.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0461.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0462.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0006.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0570.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0456.jpg,감자조림
dataset/kfood/조림/조림/감자조림/Img_107_0999.jpg,감자조림
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0116.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0051.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0847.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0585.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0938.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0331.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0287.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0526.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0015.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0766.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0068.JPG,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0433.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0981.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0636.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0338.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0439.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0344.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0539.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0810.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0929.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0313.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0813.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0713.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0523.jpg,감자채볶음
dataset/kfood/볶음/볶음/감자채볶음/Img_078_0306.jpg,감자채볶음
dataset/kfood/탕/탕/감자탕/Img_135_0626.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0395.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0058.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0526.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0345.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0534.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0186.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0948.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0452.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0349.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0169.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0297.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0566.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0340.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0979.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0469.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0145.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0778.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0985.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0397.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0738.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0185.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0886.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0412.jpg,감자탕
dataset/kfood/탕/탕/감자탕/Img_135_0957.jpg,감자탕
dataset/kfood/김치/김치/갓김치/Img_029_0426.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0949.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0548.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0871.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0283.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0592.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0911.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0227.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0252.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0652.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0462.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0413.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0648.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0319.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0395.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0204.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0897.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0297.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0542.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0649.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0927.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0237.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0391.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0946.jpg,갓김치
dataset/kfood/김치/김치/갓김치/Img_029_0147.jpg,갓김치
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0893.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0004.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0963.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0255.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0330.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0091.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0227.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0292.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0145.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0677.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0226.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0817.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0087.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0462.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0180.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0187.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0294.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0370.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0242.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0384.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0620.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0324.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0197.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0161.jpg,건새우볶음
dataset/kfood/볶음/볶음/건새우볶음/Img_079_0628.jpg,건새우볶음
dataset/kfood/떡/떡/경단/Img_046_0733.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0875.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0470.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0024.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0081.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0580.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0175.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0743.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0537.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0894.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0196.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0261.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0107.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0941.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0260.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0047.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0164.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0833.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0341.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0932.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0982.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0757.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0811.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0374.jpg,경단
dataset/kfood/떡/떡/경단/Img_046_0204.jpg,경단
dataset/kfood/국/국/계란국/Img_014_0080.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0955.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0191.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0018.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0561.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0939.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0144.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0475.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0570.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0060.JPG,계란국
dataset/kfood/국/국/계란국/Img_014_0892.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0187.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0686.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0419.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0997.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0720.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0184.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0707.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0891.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0631.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0143.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0829.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0458.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0685.jpg,계란국
dataset/kfood/국/국/계란국/Img_014_0193.jpg,계란국
dataset/kfood/전/전/계란말이/Img_098_0380.jpg,계란말이
dataset/kfood/전/전/계란말이/Img_098_0867.jpg,계란말이
dataset/kfood/전/전/계란말이/Img_098_0962.jpg,계란말이
dataset/kfood/전/전/계란말이/Img_098_0817.jpg,계란말이
dataset/kfood/전/전/계란말이/Img_098_0558.jpg,계란말이
dataset/kfood/전/전/계란말이/Img_098_0839.jpg,계란말이
dataset/kfood/전/전/계란말이/Img_098_0253.jpg,계란말이
